"transaction","modo","consorcio","id_servico_jae","servico","descricao_servico","nome_completo_servico","latitude_servico","longitude_servico","sentido","cadastro_cliente","produto","tipo_transacao","tipo_usuario","meio_pagamento","quantidade_passageiros"
"YJW5QWJ3YY","BRT","MobiRio","121","TLCEO","Terminal Centro OlÃ­mpico","TLCEO - Terminal Centro OlÃ­mpico","-2297158","-4340076","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"YJW5QWJ3YY","BRT","MobiRio","121","TLCEO","Terminal Centro OlÃ­mpico","TLCEO - Terminal Centro OlÃ­mpico","-2297158","-4340076","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"BVRK4U628K","BRT","MobiRio","143","TLDEO","Terminal de IntegraÃ§Ã£o Deodoro","TLDEO - Terminal de IntegraÃ§Ã£o Deodoro","-22853696","-43384447","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"YJW5QWJ3YY","BRT","MobiRio","143","TLDEO","Terminal de IntegraÃ§Ã£o Deodoro","TLDEO - Terminal de IntegraÃ§Ã£o Deodoro","-22853696","-43384447","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"8ZD0YEG18B","BRT","MobiRio","143","TLDEO","Terminal de IntegraÃ§Ã£o Deodoro","TLDEO - Terminal de IntegraÃ§Ã£o Deodoro","-22853696","-43384447","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"I9CEYVHMVA","BRT","MobiRio","143","TLDEO","Terminal de IntegraÃ§Ã£o Deodoro","TLDEO - Terminal de IntegraÃ§Ã£o Deodoro","-22853696","-43384447","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"5NTY0GUMZI","BRT","MobiRio","143","TLDEO","Terminal de IntegraÃ§Ã£o Deodoro","TLDEO - Terminal de IntegraÃ§Ã£o Deodoro","-22853696","-43384447","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"29GJYC8ZPT","BRT","MobiRio","143","TLDEO","Terminal de IntegraÃ§Ã£o Deodoro","TLDEO - Terminal de IntegraÃ§Ã£o Deodoro","-22853696","-43384447","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"RGMNS3HUYW","BRT","MobiRio","143","TLDEO","Terminal de IntegraÃ§Ã£o Deodoro","TLDEO - Terminal de IntegraÃ§Ã£o Deodoro","-22853696","-43384447","0","Cadastrado","CartÃ£o Avulso","Integral","Pagante","CartÃ£o","1"
"V5HVBUTR8J","BRT","MobiRio","143","TLDEO","Terminal de IntegraÃ§Ã£o Deodoro","TLDEO - Terminal de IntegraÃ§Ã£o Deodoro","-22853696","-43384447","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"U8TK4SSP72","BRT","MobiRio","143","TLDEO","Terminal de IntegraÃ§Ã£o Deodoro","TLDEO - Terminal de IntegraÃ§Ã£o Deodoro","-22853696","-43384447","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","2"
"5NTY0GUMZI","BRT","MobiRio","131","TLPQO","Parque OlÃ­mpico","TLPQO - Parque OlÃ­mpico","-229732","-4339358","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"U8TK4SSP72","BRT","MobiRio","131","TLPQO","Parque OlÃ­mpico","TLPQO - Parque OlÃ­mpico","-229732","-4339358","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"RGMNS3HUYW","BRT","MobiRio","131","TLPQO","Parque OlÃ­mpico","TLPQO - Parque OlÃ­mpico","-229732","-4339358","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"7INHQ25KJP","BRT","MobiRio","131","TLPQO","Parque OlÃ­mpico","TLPQO - Parque OlÃ­mpico","-229732","-4339358","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"YJW5QWJ3YY","BRT","MobiRio","131","TLPQO","Parque OlÃ­mpico","TLPQO - Parque OlÃ­mpico","-229732","-4339358","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"4VSASYRQLK","BRT","MobiRio","63","TOJOC","Terminal Jardim OceÃ¢nico","TOJOC - Terminal Jardim OceÃ¢nico","-2300667","-43312784","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"RGMNS3HUYW","BRT","MobiRio","63","TOJOC","Terminal Jardim OceÃ¢nico","TOJOC - Terminal Jardim OceÃ¢nico","-2300667","-43312784","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"U8TK4SSP72","BRT","MobiRio","63","TOJOC","Terminal Jardim OceÃ¢nico","TOJOC - Terminal Jardim OceÃ¢nico","-2300667","-43312784","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"0GOHFMB4XE","BRT","MobiRio","63","TOJOC","Terminal Jardim OceÃ¢nico","TOJOC - Terminal Jardim OceÃ¢nico","-2300667","-43312784","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","2"
"ZXQ5V54EN6","BRT","MobiRio","63","TOJOC","Terminal Jardim OceÃ¢nico","TOJOC - Terminal Jardim OceÃ¢nico","-2300667","-43312784","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"5NTY0GUMZI","BRT","MobiRio","63","TOJOC","Terminal Jardim OceÃ¢nico","TOJOC - Terminal Jardim OceÃ¢nico","-2300667","-43312784","0","Cadastrado","Carteira","Integral","Pagante","QRCode","4"
"0GOHFMB4XE","BRT","MobiRio","63","TOJOC","Terminal Jardim OceÃ¢nico","TOJOC - Terminal Jardim OceÃ¢nico","-2300667","-43312784","0","Cadastrado","Carteira","Integral","Pagante","QRCode","3"
"5NTY0GUMZI","BRT","MobiRio","63","TOJOC","Terminal Jardim OceÃ¢nico","TOJOC - Terminal Jardim OceÃ¢nico","-2300667","-43312784","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","3"
"YJW5QWJ3YY","BRT","MobiRio","63","TOJOC","Terminal Jardim OceÃ¢nico","TOJOC - Terminal Jardim OceÃ¢nico","-2300667","-43312784","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"U8TK4SSP72","BRT","MobiRio","63","TOJOC","Terminal Jardim OceÃ¢nico","TOJOC - Terminal Jardim OceÃ¢nico","-2300667","-43312784","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","2"
"G68UYLQZG8","BRT","MobiRio","63","TOJOC","Terminal Jardim OceÃ¢nico","TOJOC - Terminal Jardim OceÃ¢nico","-2300667","-43312784","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"29GJYC8ZPT","BRT","MobiRio","63","TOJOC","Terminal Jardim OceÃ¢nico","TOJOC - Terminal Jardim OceÃ¢nico","-2300667","-43312784","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"V5HVBUTR8J","BRT","MobiRio","63","TOJOC","Terminal Jardim OceÃ¢nico","TOJOC - Terminal Jardim OceÃ¢nico","-2300667","-43312784","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","2"
"SS7XCGD5FZ","BRT","MobiRio","63","TOJOC","Terminal Jardim OceÃ¢nico","TOJOC - Terminal Jardim OceÃ¢nico","-2300667","-43312784","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"V5HVBUTR8J","BRT","MobiRio","63","TOJOC","Terminal Jardim OceÃ¢nico","TOJOC - Terminal Jardim OceÃ¢nico","-2300667","-43312784","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"BVRK4U628K","BRT","MobiRio","62","TOBMP","Bosque Marapendi","TOBMP - Bosque Marapendi","-230035","-4332349","0","Cadastrado","Carteira","Integral","Pagante","QRCode","3"
"U8TK4SSP72","BRT","MobiRio","62","TOBMP","Bosque Marapendi","TOBMP - Bosque Marapendi","-230035","-4332349","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"BVRK4U628K","BRT","MobiRio","62","TOBMP","Bosque Marapendi","TOBMP - Bosque Marapendi","-230035","-4332349","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","2"
"5NTY0GUMZI","BRT","MobiRio","62","TOBMP","Bosque Marapendi","TOBMP - Bosque Marapendi","-230035","-4332349","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"V5HVBUTR8J","BRT","MobiRio","62","TOBMP","Bosque Marapendi","TOBMP - Bosque Marapendi","-230035","-4332349","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"7INHQ25KJP","BRT","MobiRio","62","TOBMP","Bosque Marapendi","TOBMP - Bosque Marapendi","-230035","-4332349","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"U8TK4SSP72","BRT","MobiRio","62","TOBMP","Bosque Marapendi","TOBMP - Bosque Marapendi","-230035","-4332349","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"29GJYC8ZPT","BRT","MobiRio","62","TOBMP","Bosque Marapendi","TOBMP - Bosque Marapendi","-230035","-4332349","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"V5HVBUTR8J","BRT","MobiRio","62","TOBMP","Bosque Marapendi","TOBMP - Bosque Marapendi","-230035","-4332349","0","Cadastrado","Carteira","Integral","Pagante","QRCode","2"
"5NTY0GUMZI","BRT","MobiRio","62","TOBMP","Bosque Marapendi","TOBMP - Bosque Marapendi","-230035","-4332349","0","Cadastrado","Carteira","Integral","Pagante","QRCode","3"
"4VSASYRQLK","BRT","MobiRio","66","TOPMR","Paulo Malta Rezende","TOPMR - Paulo Malta Rezende","-2300128","-4332908","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"SS7XCGD5FZ","BRT","MobiRio","66","TOPMR","Paulo Malta Rezende","TOPMR - Paulo Malta Rezende","-2300128","-4332908","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"RGMNS3HUYW","BRT","MobiRio","59","TOAFC","AfrÃ¢nio Costa - Teatro Nathalia Timberg","TOAFC - AfrÃ¢nio Costa - Teatro Nathalia Timberg","-2300056","-4333513","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"ZXQ5V54EN6","BRT","MobiRio","59","TOAFC","AfrÃ¢nio Costa - Teatro Nathalia Timberg","TOAFC - AfrÃ¢nio Costa - Teatro Nathalia Timberg","-2300056","-4333513","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"OPMC6CY4SW","BRT","MobiRio","59","TOAFC","AfrÃ¢nio Costa - Teatro Nathalia Timberg","TOAFC - AfrÃ¢nio Costa - Teatro Nathalia Timberg","-2300056","-4333513","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"I9CEYVHMVA","BRT","MobiRio","59","TOAFC","AfrÃ¢nio Costa - Teatro Nathalia Timberg","TOAFC - AfrÃ¢nio Costa - Teatro Nathalia Timberg","-2300056","-4333513","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"SS7XCGD5FZ","BRT","MobiRio","68","TORIV","Riviera","TORIV - Riviera","-2300026","-4334202","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"V5HVBUTR8J","BRT","MobiRio","68","TORIV","Riviera","TORIV - Riviera","-2300026","-4334202","0","Cadastrado","Carteira","Integral","Pagante","QRCode","2"
"G68UYLQZG8","BRT","MobiRio","68","TORIV","Riviera","TORIV - Riviera","-2300026","-4334202","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"5NTY0GUMZI","BRT","MobiRio","68","TORIV","Riviera","TORIV - Riviera","-2300026","-4334202","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"4VSASYRQLK","BRT","MobiRio","68","TORIV","Riviera","TORIV - Riviera","-2300026","-4334202","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"U8TK4SSP72","BRT","MobiRio","67","TORCM","Ricardo Marinho","TORCM - Ricardo Marinho","-2300017","-4334652","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"BVRK4U628K","BRT","MobiRio","67","TORCM","Ricardo Marinho","TORCM - Ricardo Marinho","-2300017","-4334652","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","2"
"G68UYLQZG8","BRT","MobiRio","67","TORCM","Ricardo Marinho","TORCM - Ricardo Marinho","-2300017","-4334652","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"BVRK4U628K","BRT","MobiRio","67","TORCM","Ricardo Marinho","TORCM - Ricardo Marinho","-2300017","-4334652","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"4VSASYRQLK","BRT","MobiRio","67","TORCM","Ricardo Marinho","TORCM - Ricardo Marinho","-2300017","-4334652","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"A024FCEYPJ","BRT","MobiRio","67","TORCM","Ricardo Marinho","TORCM - Ricardo Marinho","-2300017","-4334652","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"SS7XCGD5FZ","BRT","MobiRio","67","TORCM","Ricardo Marinho","TORCM - Ricardo Marinho","-2300017","-4334652","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"V5HVBUTR8J","BRT","MobiRio","67","TORCM","Ricardo Marinho","TORCM - Ricardo Marinho","-2300017","-4334652","0","Cadastrado","Carteira","Integral","Pagante","QRCode","2"
"G68UYLQZG8","BRT","MobiRio","67","TORCM","Ricardo Marinho","TORCM - Ricardo Marinho","-2300017","-4334652","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","2"
"V5HVBUTR8J","BRT","MobiRio","67","TORCM","Ricardo Marinho","TORCM - Ricardo Marinho","-2300017","-4334652","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","2"
"OPMC6CY4SW","BRT","MobiRio","67","TORCM","Ricardo Marinho","TORCM - Ricardo Marinho","-2300017","-4334652","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"ZXQ5V54EN6","BRT","MobiRio","65","TOPQR","Parque das Rosas","TOPQR - Parque das Rosas","-2300007","-4335243","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"7INHQ25KJP","BRT","MobiRio","65","TOPQR","Parque das Rosas","TOPQR - Parque das Rosas","-2300007","-4335243","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"V5HVBUTR8J","BRT","MobiRio","65","TOPQR","Parque das Rosas","TOPQR - Parque das Rosas","-2300007","-4335243","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"ZXQ5V54EN6","BRT","MobiRio","65","TOPQR","Parque das Rosas","TOPQR - Parque das Rosas","-2300007","-4335243","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"YJW5QWJ3YY","BRT","MobiRio","65","TOPQR","Parque das Rosas","TOPQR - Parque das Rosas","-2300007","-4335243","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"I9CEYVHMVA","BRT","MobiRio","65","TOPQR","Parque das Rosas","TOPQR - Parque das Rosas","-2300007","-4335243","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"0GOHFMB4XE","BRT","MobiRio","65","TOPQR","Parque das Rosas","TOPQR - Parque das Rosas","-2300007","-4335243","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"V5HVBUTR8J","BRT","MobiRio","65","TOPQR","Parque das Rosas","TOPQR - Parque das Rosas","-2300007","-4335243","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"V5HVBUTR8J","BRT","MobiRio","60","TOBSE","Barra Shopping - Expresso","TOBSE - Barra Shopping - Expresso","-2299997","-4335993","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"BVRK4U628K","BRT","MobiRio","61","TOBSP","Barra Shopping - Parador","TOBSP - Barra Shopping - Parador","-2299998","-4336127","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"YJW5QWJ3YY","BRT","MobiRio","61","TOBSP","Barra Shopping - Parador","TOBSP - Barra Shopping - Parador","-2299998","-4336127","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"V5HVBUTR8J","BRT","MobiRio","61","TOBSP","Barra Shopping - Parador","TOBSP - Barra Shopping - Parador","-2299998","-4336127","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"A024FCEYPJ","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","QRCode","2"
"29GJYC8ZPT","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","QRCode","2"
"I9CEYVHMVA","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","2"
"4VSASYRQLK","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"0GOHFMB4XE","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"7INHQ25KJP","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","4"
"29GJYC8ZPT","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"4VSASYRQLK","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"V5HVBUTR8J","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","QRCode","4"
"SS7XCGD5FZ","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"8ZD0YEG18B","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","3"
"5NTY0GUMZI","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","3"
"ZXQ5V54EN6","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"OPMC6CY4SW","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","2"
"A024FCEYPJ","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"BVRK4U628K","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"BML4FP39EC","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","CartÃ£o Avulso","Integral","Pagante","CartÃ£o","1"
"RGMNS3HUYW","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"U8TK4SSP72","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","3"
"5NTY0GUMZI","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","QRCode","2"
"ZXQ5V54EN6","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"YJW5QWJ3YY","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"BVRK4U628K","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"V5HVBUTR8J","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","4"
"JAC0CVAH5R","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","QRCode","2"
"MCYKBVYF01","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"SS7XCGD5FZ","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","QRCode","4"
"RGMNS3HUYW","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"G68UYLQZG8","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"5NTY0GUMZI","BRT","MobiRio","2","TOBBA","Bosque da Barra","TOBBA - Bosque da Barra","-23000319","-43377442","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
